0.0,0.0,0.050000001,0.100000001
0.100000001,2.27723e-37,0.053756982,0.107514046
0.200000003,2.67985e-37,0.059064925,0.118130013
0.300000012,3.31792e-37,0.067499965,0.135000318
0.400000006,4.52477e-37,0.084206834,0.168415397
0.5,7.67122e-37,0.133640409,0.267296493
0.600000024,9.6242e-37,0.218302175,0.436633885
0.699999988,6.80839e-37,0.298822373,0.597675145
0.800000012,3.79964e-37,0.371787697,0.743600428
0.899999976,1.76552e-37,0.443361789,0.886745214
1.0,-5.71782e-39,0.514334559,1.028688073
